RPM_Reduction_Percent,Actual_RPM,Current_A,Ambient_Temperature_C,Ambient_Humidity_Percent,Motor_Temperature_C,Vibration_g,Health_Score,Fault_Type,Maintenance_Needed
35.25309825,663.63,0.331695601,34.55060689,71.5,46.78089937,0.424052446,75.82,Overload,Yes
0,989.49,0.209222201,28.1226099,55.72,50.23830918,0.240285691,96.91,Normal,No
0.345743449,964.74,0.251472116,27.57343838,60.29,29.53892095,0.043756155,98.09,Normal,No
14.67166956,857.4,0.264814205,21.6020211,62.58,42.11151834,0.280063604,84.44,Normal,No
17.00382374,737.45,0.417507677,23.3461307,54.82,63.94060112,0.330382133,82.02,Normal,No
21.54376754,851.47,0.221986349,29.32629222,51.82,52.00209359,0.171850299,83.7,Overheating,Yes
12.36698695,894.03,0.185477399,32.17503661,58.22,56.77534135,0.118797469,94.83,Normal,No
25.21813839,796.94,0.212539266,28.68813073,58.47,50.31203875,0.257872894,85.32,Normal,No
31.40758424,622.71,0.410220367,25.73294633,66.74,53.18090269,0.3492018,88.01,Normal,No
5.078260641,999.02,0.188729249,20.79128155,61.32,33.62103167,0.107408475,92.79,Mechanical_Vibration,Yes
38.22599564,707,0.439046334,25.03017164,61.18,62.56505779,0.35154378,80.88,Overload,Yes
58.52648658,361.86,0.719886438,47.32167732,65.76,101.183141,1.12014569,48,Critical_Fault,Yes
4.19560718,988.86,0.281204216,28.40778367,57.09,51.55700924,0.290410443,83.96,Normal,No
38.09443978,619.08,0.425430647,30.90226317,48.27,50.58095959,0.318658407,91.93,Overload,Yes
14.73226461,790.88,0.248095042,30.48627625,55.66,49.33899379,0.194810207,95.09,Normal,No
23.31153589,786.64,0.296990639,33.93589676,52.17,46.84811406,0.601868716,81.07,Normal,No
22.97441282,803.55,0.110459293,19.53637368,63.77,31.19461722,0.290636716,93.02,Normal,No
23.57549379,740.22,0.2911415,22.7960841,46.78,60.3804189,0.310211425,74.25,Normal,No
41.39366608,632.65,0.492590921,36.50986435,66.47,60.55772806,0.471703328,64.48,Overload,Yes
27.88294637,654.52,0.543148492,40.3968935,49.02,79.41620768,0.49925904,76.74,Overload,Yes
29.93097541,640.91,0.340638147,25.39605249,53.81,49.79905351,0.141376196,82.18,Normal,No
9.526389582,910.2,0.20426499,20.29604142,52.62,54.65198903,0.209698741,87.28,Normal,No
40.08154111,600.19,0.407066448,26.182913,66.46,66.52481471,0.331166746,71.3,Overheating,Yes
48.40370605,487.3,0.281222595,31.71960642,69.99,61.57334196,0.353132275,74.12,Normal,No
6.848377744,963.88,0.186050493,31.22589233,50.55,38.54201245,0.193981238,90.8,Normal,No
15.47357726,866.47,0.121965289,23.49118181,53.55,40.66216696,0.078600509,79.68,Normal,No
31.98255628,714.45,0.312177117,42.6364736,46.51,78.2947264,0.195397261,84.72,Overheating,Yes
36.08745426,634.18,0.461600249,24.79146006,53.37,56.15438313,0.336315511,74.46,Overload,Yes
28.76032107,736.52,0.331434752,28.33024597,47.67,51.43688943,0.225075002,92.31,Normal,No
21.95739879,762.63,0.337692583,22.6381853,58.99,53.68124029,0.054361232,74.2,Normal,No
39.34527476,688.67,0.351195441,29.2344622,46.9,56.69741298,0.145800211,67.46,Overload,Yes
0,969.73,0.26184632,27.34631619,58.58,42.59097168,0.142816,91.34,Normal,No
44.60118972,638.23,0.282271053,25.87923457,62.75,47.96282055,0.225097881,84.11,Normal,No
11.36955179,887.66,0.220729302,28.4917264,59.67,46.79204458,0.078751376,83.12,Normal,No
26.06795644,684.3,0.320484386,39.15540629,65.35,46.17688471,0.093815945,77.21,Normal,No
74.0123174,314.58,0.628584297,44.6339804,72.9,104.5461661,0.913364817,48.6,Critical_Fault,Yes
13.20360555,873.03,0.270657352,28.68230102,63.65,42.2122912,0.21527173,86.48,Overheating,Yes
83.19449639,202.15,0.749097135,45.3400952,61.7,88.41500994,0.709947882,50.6,Critical_Fault,Yes
5.445423674,994.46,0.063840146,21.8212169,53.59,34.38929727,0.32763815,91.82,Mechanical_Vibration,Yes
16.45182222,849.03,0.450123508,43.70893325,58.73,65.7987934,0.32553216,81.5,Overheating,Yes
46.75103662,508.76,0.39633808,36.13484578,71.1,57.91011472,0.560067337,78.32,Overload,Yes
24.36285351,795.45,0.086898945,32.28782258,52.74,37.93549005,0.359007148,79.73,Normal,No
32.15302203,678.48,0.301706513,29.86058023,49.43,52.13273191,0.228102278,87.76,Normal,No
52.53343127,502.07,0.374979485,43.8139827,36.81,62.71336992,0.125076086,62.95,Overload,Yes
14.9050777,764.78,0.098440646,22.59306442,53.61,46.864552,0.284622011,92.45,Normal,No
20.70792687,810.84,0.103453051,32.08496345,59.85,42.73272544,0.282232945,96.39,Overheating,Yes
26.8056567,706.43,0.370448413,37.59687506,49.12,46.05150758,0.350016091,77.6,Normal,No
57.48323855,491.33,0.468371556,29.04659632,48,60.18741336,0.521220705,69.96,Overload,Yes
29.40234939,730.94,0.166585973,31.59787761,71.6,58.42736805,0.704370161,73.68,Normal,No
57.07943098,438.8,0.408375235,23.98660592,74.21,49.72695876,0.762730317,69.6,Overload,Yes
20.88523997,810.59,0.177876251,22.70466986,57.98,39.31962087,0.270036793,73.92,Normal,No
52.42623659,435.75,0.176671441,33.12657247,73.15,64.20804016,0.427825329,73.25,Normal,No
7.013026762,994.79,0.195815005,27.90296394,64.8,42.494707,0.164375585,94.15,Normal,No
28.60548167,793.6,0.335808916,28.62581525,56.4,47.33498421,0.278960209,89.45,Normal,No
6.991654042,945.83,0.080010914,20.66406678,60.77,33.35744733,0.107596403,100,Normal,No
20.37161427,859.91,0.155740542,28.05928973,50.83,29.79022513,0.182909245,88.8,Normal,No
5.123407205,926.05,0.094977725,28.83629285,60.38,31.11990741,0.038128963,98.29,Normal,No
13.84154574,829.71,0.111449028,28.92483956,61.34,49.25458213,0.254842828,80.15,Normal,No
25.33369899,748.35,0.386175736,30.95649507,50.08,63.57674475,0.401753902,87.01,Normal,No
23.58976415,781.49,0.253230311,23.99737606,62.63,48.31959255,0.131831412,89.76,Normal,No
22.91405328,755.14,0.161877523,30.45159083,50.06,35.35335335,0.23022855,77.16,Normal,No
19.40107276,827.54,0.174444256,21.40450518,52.44,42.73278811,0.092482208,90.93,Normal,No
11.62555793,895.98,0.149745979,24.66091725,51.36,34.42423664,0.083189809,95.43,Normal,No
19.1267729,768.85,0.240072572,23.30280132,54.09,43.87407372,0.236468785,81.96,Normal,No
5.36517207,967.11,0.067536539,27.77963364,62.48,50.73558206,0.253589152,92.19,Normal,No
36.12411297,673.35,0.483263299,38.50804298,66.18,49.29616308,0.146139415,73.06,Overload,Yes
32.48587727,682.05,0.492182787,25.61285251,51.44,60.19496104,0.148686949,68.77,Overload,Yes
35.42059241,691.93,0.454845107,23.5637939,66.52,54.46550508,0.353494168,71.83,Overload,Yes
2.010384826,931.24,0.121250987,21.33221777,57.98,30.19647885,0.273727811,95.36,Normal,No
8.761801689,931.08,0.124721876,26.6963871,64.2,33.17835283,0,100,Normal,No
16.82887717,784.89,0.509775808,18.64697272,71.21,48.9094819,0.672619014,77.49,Normal,No
